global_idx,split,file,file_line_num,offset,duration,cs_type
20238,n/a,sastre13,571,822.197,3.1639999999999873,n/a
20239,n/a,sastre13,572,825.342,1.4099999999999682,n/a
20240,n/a,sastre13,573,825.783,0.9519999999999982,n/a
20241,n/a,sastre13,574,826.752,3.82000000000005,n/a
20242,n/a,sastre13,575,830.547,0.5109999999999673,n/a
20243,n/a,sastre13,576,831.058,2.26400000000001,n/a
20244,n/a,sastre13,577,833.301,5.913999999999987,n/a
20245,n/a,sastre13,578,837.201,1.8109999999999218,n/a
20246,n/a,sastre13,579,839.21,3.0009999999999764,n/a
20247,n/a,sastre13,580,842.17,1.3240000000000691,n/a
20248,n/a,sastre13,581,842.17,1.2950000000000728,n/a
20249,n/a,sastre13,582,843.435,1.66700000000003,n/a
20250,n/a,sastre13,583,845.075,0.8940000000000055,n/a
20251,n/a,sastre13,584,845.969,0.6909999999999172,n/a
20252,n/a,sastre13,585,846.619,1.7300000000000182,n/a
20253,n/a,sastre13,586,848.325,1.613999999999919,n/a
20254,n/a,sastre13,587,849.918,3.1380000000000337,n/a
20255,n/a,sastre13,588,853.085,2.1769999999999072,n/a
20256,n/a,sastre13,589,855.237,3.344000000000051,n/a
20257,n/a,sastre13,590,857.476,1.09699999999998,n/a
20258,n/a,sastre13,591,858.555,6.576999999999998,n/a
20259,n/a,sastre13,592,863.844,0.7019999999999982,n/a
20260,n/a,sastre13,593,865.108,2.189000000000078,n/a
20261,n/a,sastre13,594,867.285,0.8709999999999809,n/a
20262,n/a,sastre13,595,868.132,2.26400000000001,n/a
20263,n/a,sastre13,596,870.373,0.99899999999991,n/a
20264,n/a,sastre13,597,871.308,0.8940000000000055,n/a
20265,n/a,sastre13,598,872.161,2.102000000000089,n/a
20266,n/a,sastre13,599,874.191,1.399000000000001,n/a
20267,n/a,sastre13,600,875.579,1.0100000000001046,n/a
20268,n/a,sastre13,601,876.572,1.6200000000000045,n/a
20269,n/a,sastre13,602,876.613,0.6909999999999172,n/a
20270,n/a,sastre13,603,878.047,1.0910000000000082,n/a
20271,n/a,sastre13,604,879.115,1.2419999999999618,n/a
20272,n/a,sastre13,605,880.363,0.7949999999999591,n/a
20273,n/a,sastre13,606,881.048,1.6019999999999754,n/a
20274,n/a,sastre13,607,882.64,1.8799999999999955,n/a
20275,n/a,sastre13,608,882.64,1.8799999999999955,n/a
20276,n/a,sastre13,609,884.497,1.1960000000000264,n/a
20277,n/a,sastre13,610,885.707,8.126999999999953,n/a
20278,n/a,sastre13,611,890.967,0.8410000000000082,n/a
20279,n/a,sastre13,612,893.564,10.782000000000039,n/a
20280,n/a,sastre13,613,904.318,0.6330000000000382,n/a
20281,n/a,sastre13,614,904.429,1.322999999999979,n/a
20282,n/a,sastre13,615,905.717,1.7380000000000564,n/a
20283,n/a,sastre13,616,907.438,1.875,n/a
20284,n/a,sastre13,617,909.286,1.1380000000000337,n/a
20285,n/a,sastre13,618,909.292,0.5979999999999563,n/a
20286,n/a,sastre13,619,910.401,5.217000000000098,n/a
20287,n/a,sastre13,620,915.612,1.6660000000000537,n/a
20288,n/a,sastre13,621,917.266,1.6480000000000246,n/a
20289,n/a,sastre13,622,917.625,0.6100000000000136,n/a
20290,n/a,sastre13,623,918.889,2.2930000000000064,n/a
20291,n/a,sastre13,624,921.07,1.1440000000000055,n/a
20292,n/a,sastre13,625,922.208,1.2710000000000719,n/a
20293,n/a,sastre13,626,923.456,0.5109999999999673,n/a
20294,n/a,sastre13,627,923.793,9.658999999999992,n/a
20295,n/a,sastre13,628,933.439,2.275000000000091,n/a
20296,n/a,sastre13,629,934.878,0.7439999999999145,n/a
20297,n/a,sastre13,630,935.689,1.643000000000029,n/a
20298,n/a,sastre13,631,936.234,0.4879999999999427,n/a
20299,n/a,sastre13,632,937.295,2.2760000000000673,n/a
20300,n/a,sastre13,633,939.734,5.485000000000014,n/a
20301,n/a,sastre13,634,943.42,1.0270000000000437,n/a
20302,n/a,sastre13,635,945.205,0.6209999999999809,n/a
20303,n/a,sastre13,636,945.46,0.4119999999999209,n/a
20304,n/a,sastre13,637,945.843,0.9700000000000273,n/a
20305,n/a,sastre13,638,946.795,1.3180000000000973,n/a
20306,n/a,sastre13,640,948.086,3.7450000000000045,n/a
20307,n/a,sastre13,641,951.819,1.4220000000000255,n/a
20308,n/a,sastre13,642,953.236,2.2350000000000136,n/a
20309,n/a,sastre13,643,955.451,4.115000000000009,n/a
20310,n/a,sastre13,644,958.378,1.7409999999999854,n/a
20311,n/a,sastre13,645,960.102,2.997000000000071,n/a
20312,n/a,sastre13,646,963.076,1.572999999999979,n/a
20313,n/a,sastre13,647,964.626,1.5260000000000673,n/a
20314,n/a,sastre13,648,964.887,0.5860000000000127,n/a
20315,n/a,sastre13,649,966.112,0.59800000000007,n/a
20316,n/a,sastre13,650,966.112,2.8220000000000027,n/a
20317,n/a,sastre13,651,968.847,0.70799999999997,n/a
20318,n/a,sastre13,652,969.526,1.2830000000000155,n/a
20319,n/a,sastre13,653,970.802,2.3220000000000027,n/a
20320,n/a,sastre13,654,973.114,0.5169999999999391,n/a
20321,n/a,sastre13,655,973.609,7.709999999999923,n/a
20322,n/a,sastre13,656,981.308,5.269999999999982,n/a
20323,n/a,sastre13,657,986.559,1.3640000000000327,n/a
20324,n/a,sastre13,658,987.895,5.962999999999965,n/a
20325,n/a,sastre13,659,993.84,1.8070000000000164,n/a
20326,n/a,sastre13,660,995.647,1.0910000000000082,n/a
20327,n/a,sastre13,661,996.711,0.5399999999999636,n/a
20328,n/a,sastre13,662,997.147,1.2189999999999372,n/a
20329,n/a,sastre13,663,998.348,8.531000000000063,n/a
20330,n/a,sastre13,664,1006.861,1.7469999999999573,n/a
20331,n/a,sastre13,665,1008.374,0.5979999999999563,n/a
20332,n/a,sastre13,666,1008.955,1.9559999999999036,n/a
20333,n/a,sastre13,667,1010.902,0.6089999999999236,n/a
20334,n/a,sastre13,668,1011.064,0.37800000000004275,n/a
20335,n/a,sastre13,669,1011.5,2.330000000000041,n/a
20336,n/a,sastre13,670,1013.841,3.2659999999999627,n/a
20337,n/a,sastre13,671,1017.078,2.993000000000052,n/a
20338,n/a,sastre13,672,1020.064,2.0960000000000036,n/a
20339,n/a,sastre13,673,1022.149,0.48699999999996635,n/a
20340,n/a,sastre13,674,1022.619,1.8649999999998954,n/a
20341,n/a,sastre13,675,1024.449,0.9710000000000036,n/a
20342,n/a,sastre13,676,1025.414,1.788000000000011,n/a
20343,n/a,sastre13,677,1027.196,3.663000000000011,n/a
20344,n/a,sastre13,678,1030.853,0.46499999999991815,n/a
20345,n/a,sastre13,679,1030.853,0.36199999999985266,n/a
20346,n/a,sastre13,680,1031.203,1.4110000000000582,n/a
20347,n/a,sastre13,681,1032.434,1.0450000000000728,n/a
20348,n/a,sastre13,682,1033.461,0.31999999999993634,n/a
20349,n/a,sastre13,683,1033.461,2.0060000000000855,n/a
20350,n/a,sastre13,684,1035.467,2.4529999999999745,n/a
20351,n/a,sastre13,685,1037.912,0.4579999999998563,n/a
20352,n/a,sastre13,686,1038.365,2.344000000000051,n/a
20353,n/a,sastre13,687,1040.703,0.8240000000000691,n/a
20354,n/a,sastre13,688,1041.504,1.2180000000000746,n/a
20355,n/a,sastre13,690,1042.716,2.1010000000001128,n/a
20356,n/a,sastre13,691,1044.808,2.61200000000008,n/a
20357,n/a,sastre13,692,1047.425,0.9410000000000309,n/a
20358,n/a,sastre13,693,1048.337,2.913000000000011,n/a
20359,n/a,sastre13,694,1051.215,2.783000000000129,n/a
20360,n/a,sastre13,695,1053.987,5.695999999999913,n/a
20361,n/a,sastre13,696,1059.685,0.9750000000001364,n/a
20362,n/a,sastre13,697,1060.652,1.2480000000000473,n/a
20363,n/a,sastre13,698,1061.894,2.6359999999999673,n/a
20364,n/a,sastre13,699,1063.652,0.8769999999999527,n/a
20365,n/a,sastre13,700,1064.517,1.2559999999998581,n/a
20366,n/a,sastre13,701,1065.75,4.8250000000000455,n/a
20367,n/a,sastre13,703,1070.558,2.7229999999999563,n/a
20368,n/a,sastre13,704,1073.284,2.298000000000002,n/a
20369,n/a,sastre13,705,1075.582,2.8379999999999654,n/a
20370,n/a,sastre13,706,1078.351,0.5519999999999072,n/a
20371,n/a,sastre13,707,1078.403,1.7270000000000891,n/a
20372,n/a,sastre13,708,1080.112,4.8940000000000055,n/a
20373,n/a,sastre13,709,1084.983,1.0389999999999873,n/a
20374,n/a,sastre13,710,1086.016,0.49299999999993815,n/a
20375,n/a,sastre13,711,1086.498,0.6679999999998927,n/a
20376,n/a,sastre13,712,1087.131,1.334999999999809,n/a
20377,n/a,sastre13,713,1088.452,4.255000000000109,n/a
20378,n/a,sastre13,714,1092.69,0.8360000000000127,n/a
20379,n/a,sastre13,715,1093.247,2.060999999999922,n/a
20380,n/a,sastre13,716,1095.292,0.5980000000001837,n/a
20381,n/a,sastre13,717,1095.884,1.2539999999999054,n/a
20382,n/a,sastre13,718,1097.117,4.033000000000129,n/a
20383,n/a,sastre13,719,1101.066,1.7819999999999254,n/a
20384,n/a,sastre13,720,1102.28,1.2300000000000182,n/a
20385,n/a,sastre13,721,1102.822,1.0910000000001219,n/a
20386,n/a,sastre13,722,1103.919,1.0039999999999054,n/a
20387,n/a,sastre13,723,1104.9,2.019999999999982,n/a
20388,n/a,sastre13,724,1106.467,0.46499999999991815,n/a
20389,n/a,sastre13,725,1106.927,2.4329999999999927,n/a
20390,n/a,sastre13,726,1108.524,5.727000000000089,n/a
20391,n/a,sastre13,727,1114.251,0.6089999999999236,n/a
20392,n/a,sastre13,728,1114.839,0.77800000000002,n/a
20393,n/a,sastre13,729,1115.597,1.4110000000000582,n/a
20394,n/a,sastre13,730,1115.847,0.7889999999999873,n/a
20395,n/a,sastre13,731,1116.607,0.3769999999999527,n/a
20396,n/a,sastre13,732,1116.967,1.183999999999969,n/a
20397,n/a,sastre13,733,1118.127,1.3700000000001182,n/a
20398,n/a,sastre13,734,1119.497,2.9489999999998417,n/a
20399,n/a,sastre13,735,1122.417,2.1240000000000236,n/a
20400,n/a,sastre13,736,1124.527,3.8379999999999654,n/a
20401,n/a,sastre13,737,1128.353,1.2229999999999563,n/a
20402,n/a,sastre13,738,1129.559,3.161000000000058,n/a
20403,n/a,sastre13,739,1132.696,0.8010000000001583,n/a
20404,n/a,sastre13,740,1133.486,1.0679999999999836,n/a
20405,n/a,sastre13,741,1134.549,3.7390000000000327,n/a
20406,n/a,sastre13,742,1136.738,0.515999999999849,n/a
20407,n/a,sastre13,743,1138.259,0.8699999999998909,n/a
20408,n/a,sastre13,745,1140.348,2.4020000000000437,n/a
20409,n/a,sastre13,746,1142.743,1.0850000000000364,n/a
20410,n/a,sastre13,747,1143.784,4.405999999999949,n/a
20411,n/a,sastre13,748,1148.179,1.0399999999999636,n/a
20412,n/a,sastre13,749,1149.219,1.9269999999999072,n/a
20413,n/a,sastre13,750,1151.12,1.8810000000000855,n/a
20414,n/a,sastre13,751,1152.973,1.1210000000000946,n/a
20415,n/a,sastre13,752,1154.065,1.8859999999999673,n/a
20416,n/a,sastre13,753,1155.924,1.9039999999999964,n/a
20417,n/a,sastre13,754,1156.249,0.35999999999989996,n/a
20418,n/a,sastre13,755,1157.713,2.688000000000102,n/a
20419,n/a,sastre13,756,1160.38,1.9679999999998472,n/a
20420,n/a,sastre13,757,1161.912,0.36599999999998545,n/a
20421,n/a,sastre13,758,1162.257,11.538999999999987,n/a
20422,n/a,sastre13,760,1172.937,0.7720000000001619,n/a
20423,n/a,sastre13,761,1173.692,2.798000000000002,n/a
20424,n/a,sastre13,762,1176.426,2.423999999999978,n/a
20425,n/a,sastre13,763,1178.856,2.9829999999999472,n/a
20426,n/a,sastre13,764,1179.187,0.48099999999999454,n/a
20427,n/a,sastre13,765,1181.825,4.046000000000049,n/a
20428,n/a,sastre13,766,1185.851,1.2359999999998763,n/a
20429,n/a,sastre13,767,1185.851,1.2359999999998763,n/a
20430,n/a,sastre13,768,1187.076,3.747000000000071,n/a
20431,n/a,sastre13,769,1190.811,1.9010000000000673,n/a
20432,n/a,sastre13,770,1192.683,3.268000000000029,n/a
20433,n/a,sastre13,771,1192.875,0.9110000000000582,n/a
20434,n/a,sastre13,772,1195.936,12.837999999999965,n/a
20435,n/a,sastre13,773,1208.648,1.538000000000011,n/a
20436,n/a,sastre13,774,1210.128,0.9339999999999691,n/a
20437,n/a,sastre13,775,1211.051,1.55600000000004,n/a
20438,n/a,sastre13,776,1212.58,9.534000000000106,n/a
20439,n/a,sastre13,777,1222.056,1.3409999999998945,n/a
20440,n/a,sastre13,778,1223.391,0.7959999999998217,n/a
20441,n/a,sastre13,779,1224.177,1.1440000000000055,n/a
20442,n/a,sastre13,780,1225.321,1.5030000000001564,n/a
20443,n/a,sastre13,781,1226.818,3.875,n/a
20444,n/a,sastre13,782,1230.605,1.3659999999999854,n/a
20445,n/a,sastre13,783,1230.717,0.7549999999998818,n/a
20446,n/a,sastre13,784,1231.454,1.6259999999999764,n/a
20447,n/a,sastre13,785,1233.071,4.830000000000155,n/a
20448,n/a,sastre13,786,1237.893,3.076999999999998,n/a
20449,n/a,sastre13,787,1240.633,1.4800000000000182,n/a
20450,n/a,sastre13,788,1241.302,1.8810000000000855,n/a
20451,n/a,sastre13,789,1243.173,1.9680000000000746,n/a
20452,n/a,sastre13,790,1245.131,1.8979999999999109,n/a
20453,n/a,sastre13,791,1246.997,6.0499999999999545,n/a
20454,n/a,sastre13,792,1253.033,1.8630000000000564,n/a
20455,n/a,sastre13,793,1254.896,1.0570000000000164,n/a
20456,n/a,sastre13,794,1255.953,0.5570000000000164,n/a
20457,n/a,sastre13,795,1256.496,3.3899999999998727,n/a
20458,n/a,sastre13,796,1259.833,0.6679999999998927,n/a
20459,n/a,sastre13,797,1260.489,0.18000000000006366,n/a
20460,n/a,sastre13,798,1260.669,1.1319999999998345,n/a
20461,n/a,sastre13,799,1261.782,1.5150000000001,n/a
20462,n/a,sastre13,801,1264.145,1.6949999999999363,n/a
20463,n/a,sastre13,803,1265.831,1.009999999999991,n/a
20464,n/a,sastre13,805,1266.823,1.0919999999998709,n/a
20465,n/a,sastre13,806,1267.038,2.4300000000000637,n/a
20466,n/a,sastre13,807,1269.455,3.869000000000142,n/a
20467,n/a,sastre13,808,1273.266,1.0559999999998126,n/a
20468,n/a,sastre13,809,1274.313,1.1899999999998272,n/a
20469,n/a,sastre13,810,1274.998,3.9839999999999236,n/a
20470,n/a,sastre13,811,1278.955,6.221000000000004,n/a
20471,n/a,sastre13,812,1285.17,2.81899999999996,n/a
20472,n/a,sastre13,813,1287.977,1.7300000000000182,n/a
20473,n/a,sastre13,814,1289.696,4.989000000000033,n/a
20474,n/a,sastre13,815,1294.67,2.490000000000009,n/a
20475,n/a,sastre13,816,1297.154,0.6970000000001164,n/a
20476,n/a,sastre13,817,1297.836,3.6299999999998818,n/a
20477,n/a,sastre13,818,1301.443,0.928000000000111,n/a
20478,n/a,sastre13,819,1302.354,1.6369999999999436,n/a
20479,n/a,sastre13,820,1303.977,9.146999999999935,n/a
20480,n/a,sastre13,821,1311.075,0.7609999999999673,n/a
20481,n/a,sastre13,822,1312.945,1.6770000000001346,n/a
20482,n/a,sastre13,823,1314.597,0.9629999999999654,n/a
20483,n/a,sastre13,824,1315.543,2.270000000000209,n/a
20484,n/a,sastre13,825,1317.818,1.1790000000000873,n/a
20485,n/a,sastre13,826,1318.965,0.5160000000000764,n/a
20486,n/a,sastre13,827,1319.656,1.2889999999999873,n/a
20487,n/a,sastre13,828,1320.945,1.7180000000000746,n/a
20488,n/a,sastre13,829,1322.637,3.0130000000001473,n/a
20489,n/a,sastre13,831,1325.635,1.0270000000000437,n/a
20490,n/a,sastre13,832,1326.198,1.1199999999998909,n/a
20491,n/a,sastre13,833,1327.306,0.9869999999998527,n/a
20492,n/a,sastre13,834,1328.266,2.217999999999847,n/a
20493,n/a,sastre13,835,1330.472,0.5509999999999309,n/a
20494,n/a,sastre13,836,1331.019,0.8710000000000946,n/a
20495,n/a,sastre13,837,1331.884,0.5570000000000164,n/a
20496,n/a,sastre13,838,1332.43,1.81899999999996,n/a
20497,n/a,sastre13,839,1334.255,0.6269999999999527,n/a
20498,n/a,sastre13,840,1334.853,2.3859999999999673,n/a
20499,n/a,sastre13,841,1337.233,0.5860000000000127,n/a
20500,n/a,sastre13,842,1337.817,1.6539999999999964,n/a
20501,n/a,sastre13,844,1340.46,0.8820000000000618,n/a
20502,n/a,sastre13,845,1340.5,1.80600000000004,n/a
20503,n/a,sastre13,846,1342.284,5.154999999999973,n/a
20504,n/a,sastre13,847,1347.402,3.048000000000002,n/a
20505,n/a,sastre13,848,1350.444,0.8240000000000691,n/a
20506,n/a,sastre13,849,1351.248,3.116999999999962,n/a
20507,n/a,sastre13,850,1354.363,10.169999999999845,n/a
20508,n/a,sastre13,851,1364.523,2.65300000000002,n/a
20509,n/a,sastre13,852,1367.141,1.3989999999998872,n/a
20510,n/a,sastre13,853,1368.526,1.2369999999998527,n/a
20511,n/a,sastre13,854,1369.734,4.057999999999993,n/a
20512,n/a,sastre13,855,1373.785,0.7719999999999345,n/a
20513,n/a,sastre13,856,1373.877,4.761999999999944,n/a
20514,n/a,sastre13,857,1378.624,1.115000000000009,n/a
20515,n/a,sastre13,858,1379.727,0.4819999999999709,n/a
20516,n/a,sastre13,859,1380.188,2.6119999999998527,n/a
20517,n/a,sastre13,860,1382.782,3.11200000000008,n/a
20518,n/a,sastre13,862,1386.106,4.231999999999971,n/a
20519,n/a,sastre13,863,1388.968,0.6269999999999527,n/a
20520,n/a,sastre13,864,1389.589,0.6849999999999454,n/a
20521,n/a,sastre13,865,1390.255,0.7889999999999873,n/a
20522,n/a,sastre13,866,1391.033,0.818000000000211,n/a
20523,n/a,sastre13,867,1392.281,0.2319999999999709,n/a
20524,n/a,sastre13,868,1392.281,0.6620000000000346,n/a
20525,n/a,sastre13,869,1392.937,0.8880000000001473,n/a
20526,n/a,sastre13,870,1392.937,1.1550000000002,n/a
20527,n/a,sastre13,871,1393.773,3.6130000000000564,n/a
20528,n/a,sastre13,872,1397.376,1.2999999999999545,n/a
20529,n/a,sastre13,873,1398.661,1.1779999999998836,n/a
20530,n/a,sastre13,874,1399.833,0.9929999999999382,n/a
20531,n/a,sastre13,876,1401.561,5.848000000000184,n/a
20532,n/a,sastre13,877,1407.328,1.8980000000001382,n/a
20533,n/a,sastre13,878,1407.618,1.7530000000001564,n/a
20534,n/a,sastre13,879,1409.118,4.041000000000167,n/a
20535,n/a,sastre13,880,1413.156,2.629000000000133,n/a
20536,n/a,sastre13,882,1415.776,3.058999999999969,n/a
20537,n/a,sastre13,883,1418.768,11.56899999999996,n/a
20538,n/a,sastre13,884,1426.163,1.0909999999998945,n/a
20539,n/a,sastre13,885,1430.538,2.936999999999898,n/a
20540,n/a,sastre13,886,1433.454,2.038000000000011,n/a
20541,n/a,sastre13,887,1435.492,1.7560000000000855,n/a
20542,n/a,sastre13,888,1437.242,3.252999999999929,n/a
20543,n/a,sastre13,889,1440.472,1.3410000000001219,n/a
20544,n/a,sastre13,890,1441.803,2.106999999999971,n/a
20545,n/a,sastre13,891,1443.892,1.6610000000000582,n/a
20546,n/a,sastre13,892,1445.538,1.8810000000000855,n/a
20547,n/a,sastre13,893,1447.396,1.5440000000000964,n/a
20548,n/a,sastre13,894,1448.942,1.5499999999999545,n/a
20549,n/a,sastre13,895,1449.314,2.599999999999909,n/a
20550,n/a,sastre13,896,1451.533,1.7710000000001855,n/a
20551,n/a,sastre13,898,1453.292,1.8290000000001783,n/a
20552,n/a,sastre13,899,1455.152,2.6469999999999345,n/a
20553,n/a,sastre13,900,1457.788,1.0679999999999836,n/a
20554,n/a,sastre13,901,1457.788,3.150000000000091,n/a
20555,n/a,sastre13,902,1460.938,2.890999999999849,n/a
20556,n/a,sastre13,903,1463.832,3.186999999999898,n/a
20557,n/a,sastre13,904,1466.847,0.8420000000000982,n/a
20558,n/a,sastre13,905,1467.683,1.6900000000000546,n/a
20559,n/a,sastre13,906,1469.346,1.3109999999999218,n/a
20560,n/a,sastre13,907,1470.681,0.6089999999999236,n/a
20561,n/a,sastre13,908,1470.681,0.6089999999999236,n/a
20562,n/a,sastre13,909,1471.29,1.7480000000000473,n/a
20563,n/a,sastre13,910,1473.022,1.1730000000000018,n/a
20564,n/a,sastre13,911,1474.178,1.015999999999849,n/a
20565,n/a,sastre13,912,1474.932,0.696999999999889,n/a
20566,n/a,sastre13,913,1475.603,0.9629999999999654,n/a
20567,n/a,sastre13,914,1476.549,7.718000000000075,n/a
20568,n/a,sastre13,915,1484.259,2.5139999999998963,n/a
20569,n/a,sastre13,916,1486.744,2.8330000000000837,n/a
20570,n/a,sastre13,917,1489.574,1.66599999999994,n/a
20571,n/a,sastre13,918,1491.223,5.105000000000018,n/a
20572,n/a,sastre13,919,1496.308,0.5,n/a
20573,n/a,sastre13,920,1496.808,2.326999999999998,n/a
20574,n/a,sastre13,921,1499.13,3.536999999999807,n/a
20575,n/a,sastre13,922,1502.658,1.956000000000131,n/a
20576,n/a,sastre13,923,1504.19,0.6679999999998927,n/a
20577,n/a,sastre13,924,1504.84,7.791000000000167,n/a
20578,n/a,sastre13,925,1512.683,2.1010000000001128,n/a
20579,n/a,sastre13,926,1514.66,0.5809999999999036,n/a
20580,n/a,sastre13,927,1515.246,1.0860000000000127,n/a
20581,n/a,sastre13,928,1516.228,0.9399999999998272,n/a
20582,n/a,sastre13,929,1517.156,3.411000000000058,n/a
20583,n/a,sastre13,930,1520.068,2.04300000000012,n/a
20584,n/a,sastre13,931,1520.935,1.72400000000016,n/a
20585,n/a,sastre13,932,1522.659,0.7019999999999982,n/a
20586,n/a,sastre13,933,1523.35,0.5800000000001546,n/a
20587,n/a,sastre13,934,1523.907,1.2010000000000218,n/a
20588,n/a,sastre13,935,1525.093,1.4459999999999127,n/a
20589,n/a,sastre13,936,1526.517,1.7870000000000346,n/a
20590,n/a,sastre13,937,1527.794,0.44699999999988904,n/a
20591,n/a,sastre13,938,1528.217,0.31399999999985084,n/a
20592,n/a,sastre13,939,1528.513,0.7430000000001655,n/a
20593,n/a,sastre13,940,1529.224,1.2430000000001655,n/a
20594,n/a,sastre13,941,1529.904,0.8589999999999236,n/a
20595,n/a,sastre13,942,1530.681,0.4179999999998927,n/a
20596,n/a,sastre13,943,1531.094,2.240000000000009,n/a
20597,n/a,sastre13,945,1533.313,1.8519999999998618,n/a
20598,n/a,sastre13,946,1535.061,1.9500000000000455,n/a
20599,n/a,sastre13,947,1535.177,0.3369999999999891,n/a
20600,n/a,sastre13,948,1537.008,0.6910000000000309,n/a
20601,n/a,sastre13,949,1537.008,1.8119999999998981,n/a
20602,n/a,sastre13,950,1538.787,3.099999999999909,n/a
20603,n/a,sastre13,951,1541.889,0.8010000000001583,n/a
20604,n/a,sastre13,952,1542.458,1.3229999999998654,n/a
20605,n/a,sastre13,953,1543.769,1.5740000000000691,n/a
20606,n/a,sastre13,954,1544.387,2.4670000000000982,n/a
20607,n/a,sastre13,955,1546.773,1.9809999999999945,n/a
20608,n/a,sastre13,956,1548.563,1.2769999999998163,n/a
20609,n/a,sastre13,957,1549.186,2.1760000000001583,n/a
20610,n/a,sastre13,959,1552.062,1.8630000000000564,n/a
20611,n/a,sastre13,960,1553.914,0.6320000000000618,n/a
20612,n/a,sastre13,961,1554.523,2.007000000000062,n/a
20613,n/a,sastre13,962,1556.518,1.469000000000051,n/a
20614,n/a,sastre13,963,1557.969,0.7029999999999745,n/a
20615,n/a,sastre13,964,1558.672,2.1790000000000873,n/a
20616,n/a,sastre13,965,1560.868,2.9400000000000546,n/a
20617,n/a,sastre13,966,1563.808,3.3320000000001073,n/a
20618,n/a,sastre13,967,1567.137,2.5370000000000346,n/a
20619,n/a,sastre13,968,1569.668,4.136000000000195,n/a
20620,n/a,sastre13,969,1573.794,1.0570000000000164,n/a
20621,n/a,sastre13,970,1574.508,2.719000000000051,n/a
20622,n/a,sastre13,971,1577.192,2.508000000000038,n/a
20623,n/a,sastre13,972,1579.691,2.229000000000042,n/a
20624,n/a,sastre13,973,1581.92,0.5229999999999109,n/a
20625,n/a,sastre13,974,1582.434,0.9919999999999618,n/a
20626,n/a,sastre13,976,1584.379,0.7140000000001692,n/a
20627,n/a,sastre13,977,1585.076,1.3119999999998981,n/a
20628,n/a,sastre13,980,1591.503,2.57100000000014,n/a
20629,n/a,sastre13,981,1594.045,0.5570000000000164,n/a
20630,n/a,sastre13,982,1594.608,0.9059999999999491,n/a
20631,n/a,sastre13,983,1595.499,1.9269999999999072,n/a
20632,n/a,sastre13,984,1597.403,3.3409999999998945,n/a
20633,n/a,sastre13,985,1600.732,5.274000000000115,n/a
20634,n/a,sastre13,986,1605.994,4.7560000000000855,n/a
20635,n/a,sastre13,987,1610.739,4.138999999999896,n/a
20636,n/a,sastre13,988,1614.406,1.34699999999998,n/a
20637,n/a,sastre13,989,1615.753,1.0330000000001291,n/a
20638,n/a,sastre13,990,1616.304,0.3949999999999818,n/a
20639,n/a,sastre13,991,1616.687,5.641000000000076,n/a
20640,n/a,sastre13,992,1618.913,1.1320000000000618,n/a
20641,n/a,sastre13,994,1622.311,1.9790000000000418,n/a
20642,n/a,sastre13,996,1624.275,1.5039999999999054,n/a
20643,n/a,sastre13,997,1625.751,1.3120000000001255,n/a
20644,n/a,sastre13,998,1627.042,1.8110000000001492,n/a
20645,n/a,sastre13,999,1628.847,0.3949999999999818,n/a
20646,n/a,sastre13,1000,1629.224,1.4570000000001073,n/a
20647,n/a,sastre13,1002,1630.583,1.009999999999991,n/a
20648,n/a,sastre13,1003,1630.67,1.5609999999999218,n/a
20649,n/a,sastre13,1004,1631.802,5.189000000000078,n/a
20650,n/a,sastre13,1005,1636.985,0.6910000000000309,n/a
20651,n/a,sastre13,1006,1637.653,1.8630000000000564,n/a
20652,n/a,sastre13,1007,1639.496,0.7079999999998563,n/a
20653,n/a,sastre13,1008,1640.186,0.6800000000000637,n/a
20654,n/a,sastre13,1009,1640.326,0.4290000000000873,n/a
20655,n/a,sastre13,1010,1640.755,1.2189999999998236,n/a
20656,n/a,sastre13,1011,1641.963,3.5679999999999836,n/a
20657,n/a,sastre13,1012,1645.507,0.6330000000000382,n/a
20658,n/a,sastre13,1013,1646.076,0.900000000000091,n/a
20659,n/a,sastre13,1014,1646.967,2.257999999999811,n/a
20660,n/a,sastre13,1015,1649.222,1.2419999999999618,n/a
20661,n/a,sastre13,1016,1650.458,1.2829999999999018,n/a
20662,n/a,sastre13,1017,1651.73,3.2590000000000146,n/a
20663,n/a,sastre13,1018,1654.809,0.8589999999999236,n/a
20664,n/a,sastre13,1019,1655.63,0.6669999999999163,n/a
20665,n/a,sastre13,1020,1656.291,0.7720000000001619,n/a
20666,n/a,sastre13,1021,1657.04,1.2830000000001291,n/a
20667,n/a,sastre13,1022,1658.311,0.9580000000000837,n/a
20668,n/a,sastre13,1023,1659.243,3.3610000000001037,n/a
20669,n/a,sastre13,1024,1662.588,0.98700000000008,n/a
20670,n/a,sastre13,1025,1663.57,2.525000000000091,n/a
20671,n/a,sastre13,1026,1666.081,2.8150000000000546,n/a
20672,n/a,sastre13,1027,1668.2,1.375,n/a
20673,n/a,sastre13,1028,1668.798,1.4100000000000819,n/a
20674,n/a,sastre13,1029,1670.194,3.831000000000131,n/a
20675,n/a,sastre13,1030,1674.016,0.7549999999998818,n/a
20676,n/a,sastre13,1031,1674.092,1.2419999999999618,n/a
20677,n/a,sastre13,1032,1675.328,2.258000000000038,n/a
20678,n/a,sastre13,1033,1677.566,1.6079999999999472,n/a
20679,n/a,sastre13,1034,1678.634,1.2080000000000837,n/a
20680,n/a,sastre13,1035,1679.821,1.3580000000001746,n/a
